// Changes summary: minimum LumDelay clamped to 0.1 to prevent instant auto exposure; Moon made visible in SUNNY night.

////////// EXTRASUNNY
//Amb0            Amb1            Dir            Sky top        Sky bot        SunCore        SunCorona     SunSz  SprBght FarClp   FogSt   LowCloudsRGB  BottomCloudRGB  WaterRGBA      Exposure BPThreshold MidGreyValue IntensityBloom ColourCorrectRGB ColourAddRGB Desaturation Contrast Gamma DesaturationFar ContrastFar GammaFar DepthFxNear DepthFxFar LumMin LumMax LumDelay CloudAlpha DirLightMult AmbLightMult0 AmbLightMult1 SkyLightMult SunMult Temperature   Far DOF   Near DOF   Near Blur DOF   Mid Blur DOF   Far Blur DOF    Water Reflection    Particle HDR    Sprite Size		Global sun multiplier ambient occlusion scaler
//Midnight
 96 150 184     30 166 217     42 169 177      0  16 116      0 102 255      0   0   0      0   0   0      1.20    1.20 1500.00   50.77   35   9  10     26  30  36    43  48  54 154    2.66     0.31       0.71        4.92    90 143 153      0   0   0     0.34       1.00    0.76     0.83         1.00      1.24     15.67    181.86   19.86  255.19  0.10         0       2.75         3.51          3.57       1.84      0.00     0  1.382 0.302 0.399 0.496 0.812 0.906 1.000 0.752 0.673 0.525 0.361 0.310 0.310 1.000 4.976 0.162 1.000 0.000 0.436 0.435 0.435 0.603 0.998 0.265 0.132 0.680 0.757 8.000 0.667 1.700 1.000 0.088 0.675 0.124 0.890 1.265 0.666 0.666 0.666 0.063 0.886 0.799 0.799 0.624 6.900 0.320 0.180 0.029 24.962 25.000 26.000 0.114 1.057 0.980 1.000 0.000 0.000 1000.000 0.000 0.000 0.126 0.314 3.498 0.750 1.000 1.000 1.000 0.800    2.00 1.000 1.000

////////// SUNNY
//Amb0            Amb1            Dir            Sky top        Sky bot        SunCore        SunCorona     SunSz  SprBght FarClp   FogSt   LowCloudsRGB  BottomCloudRGB  WaterRGBA      Exposure BPThreshold MidGreyValue IntensityBloom ColourCorrectRGB ColourAddRGB Desaturation Contrast Gamma DesaturationFar ContrastFar GammaFar DepthFxNear DepthFxFar LumMin LumMax LumDelay CloudAlpha DirLightMult AmbLightMult0 AmbLightMult1 SkyLightMult SunMult Temperature   Far DOF   Near DOF   Near Blur DOF   Mid Blur DOF   Far Blur DOF    Water Reflection    Particle HDR    Sprite Size		Global sun multiplier ambient occlusion scaler
//Midnight
141 163 182    144 148 180     59 206 255      0  15   0     13  13  13      0   0   0      0   0   0      1.00    1.00 1500.00   50.00   35   9  10     26  30  36     0  42  59 150    2.40     0.63       0.70        4.45   128 128 128      0   0   0     0.65       1.00    0.77     0.62         1.00      1.20     15.00    348.75   19.88  256.00  0.10         0       2.00         3.92          3.93       3.05      0.00     0  0.643 0.220 0.220 0.220 1.000 0.561 0.059 0.000 0.000 0.000 0.361 0.310 0.310 1.000 11.205 0.000 1.000 0.000 0.310 0.306 0.306 0.368 0.998 1.070 0.132 0.680 0.757 8.000 0.667 1.700 1.000 0.088 1.513 0.124 0.890 1.265 0.259 0.259 0.259 0.140 0.953 0.761 0.761 0.164 8.000 0.359 0.174 0.032 24.000 25.000 26.000 0.100 1.000 0.980 1.000 0.000 0.000 1000.000 0.000 0.000 0.100 0.250 3.825 0.800 1.000 1.000 1.000 0.900    2.00 1.000 1.000
//5AM
141 163 182    144 148 180     59 206 255      0  15   0     13  13  13      0   0   0      0   0   0      1.00    1.00 1500.00   50.00   35   9  10     26  30  36    45  55  55 150    2.40     0.63       0.70        4.45   128 128 128      0   0   0     0.65       1.00    0.77     0.62         1.00      1.20     15.00    348.75   19.88  256.00  0.10         0       2.00         3.92          3.93       3.05      0.00     0  0.643 0.220 0.220 0.220 1.000 0.561 0.059 0.000 0.000 0.000 0.361 0.310 0.310 1.000 11.205 0.000 1.000 0.000 0.310 0.306 0.306 0.368 0.998 1.070 0.132 0.680 0.757 8.000 0.667 1.700 1.000 0.088 1.513 0.124 0.890 1.265 0.259 0.259 0.259 0.140 0.412 0.318 0.318 0.164 8.000 0.359 0.174 0.032 24.000 25.000 26.000 0.100 1.000 0.980 1.000 0.000 0.000 1000.000 0.000 0.000 0.100 0.250 2.775 0.800 1.000 1.000 1.000 0.900    2.00 1.000 1.000
//6AM
141 159 152    247 218 108    255 148   8      0  30  22    191 200 160    250   0   0    250   0   0      1.00    1.00 1500.00  100.00   58  72  40    179 148  88     0  40  60 240    0.93     0.00       0.46        1.84   101 130 109      0   0   0     0.43       1.00    0.75     1.00         1.00      1.18     16.00    128.00    9.93  234.82  0.20         0       8.41         7.21          7.80      11.00      7.25     2  0.460 0.722 0.859 1.000 0.812 0.906 1.000 1.000 0.894 0.698 0.361 0.310 0.310 1.000 6.613 0.215 1.000 0.000 0.478 0.478 0.478 0.368 0.998 0.000 0.132 0.680 0.757 8.000 0.667 1.700 1.000 0.088 0.400 0.124 0.890 1.265 0.800 0.800 0.800 0.140 0.953 0.761 0.761 0.164 25.000 0.000 0.685 0.000 24.000 25.000 26.000 0.000 0.000 0.980 1.000 0.000 0.000 1000.000 0.000 0.000 0.150 1.000 1.000 1.400 1.000 1.000 1.000 0.800    2.00 1.000 1.000
//7AM
255 227 166    250 136  42    255 148  41      0  35  24    255 140 140    255 255 255    255 255 255      1.00    1.00 1500.00   73.00  119 120 120    105 105 105    20  20  20 239    0.14     0.00       0.61        2.88   122 110  94      0   0   0     0.66       1.00    0.71     0.82         1.00      1.18     16.00    128.00    1.46  256.00  0.17        77      20.75         4.00          4.50      12.75     13.00    10  0.400 0.678 0.839 1.000 0.384 0.812 0.871 1.000 0.894 0.698 1.000 0.882 0.588 1.000 1.860 0.203 1.000 0.000 0.478 0.478 0.478 0.396 1.296 0.252 0.132 0.680 0.757 8.000 0.667 1.700 1.000 0.088 0.400 0.124 0.890 1.265 0.800 0.800 0.800 0.140 0.953 0.761 0.761 0.164 25.000 0.000 0.685 0.000 24.000 25.000 26.000 0.000 0.000 0.980 1.000 0.000 0.000 1000.000 0.000 0.000 0.225 1.000 1.050 1.000 1.000 1.000 1.000 0.000    2.00 1.000 1.000
//9AM
 50 199 184    235 195 162    255 208 163      0  25  44     51 150 255    255 255 255    255 255 255      1.00    1.00 1500.00  147.10  119 120 120    105 105 105     0   0   0 239    0.20     0.00       0.61        2.87   143 104  69      0   0   0     0.71       1.00    0.80     1.00         1.00      1.18     15.94    127.65    1.47  255.43  0.10        77      10.25         4.00          6.00       8.00      1.50     9  0.458 0.529 0.757 0.910 0.949 0.969 1.000 1.000 0.894 0.698 0.361 0.310 0.310 1.000 1.860 0.451 1.000 0.000 0.561 0.478 0.408 0.396 1.434 0.285 0.132 0.680 1.000 6.272 0.548 0.378 1.000 0.373 0.400 0.124 0.890 1.265 0.890 0.890 0.890 0.140 0.941 0.820 0.706 1.000 8.000 0.000 0.685 0.000 24.000 25.000 26.000 0.000 0.000 0.980 1.000 0.000 0.000 1000.000 0.000 0.000 0.300 1.000 1.500 0.800 1.000 1.000 1.000 0.725    2.00 1.000 1.000
//Midday
121 199 191    240 237 209    255 223 194      0  32  44     51 150 255    255 255 255    255 255 255      1.00    1.00 1500.00  147.10  119 120 120    105 105 105     0   0   0 239    0.20     0.00       0.61        2.87   125 109  77      0   0   0     0.76       1.00    0.80     1.00         1.00      1.18     15.94    127.65    1.47  255.43  0.10        77      10.25         4.00          6.00       8.00      1.50     9  0.458 0.682 0.820 0.910 0.949 0.969 1.000 1.000 0.894 0.698 0.361 0.310 0.310 1.000 1.950 0.361 1.000 0.000 0.561 0.514 0.471 0.396 1.434 0.285 0.132 0.680 1.000 6.272 0.548 0.510 1.000 0.373 0.400 0.124 0.890 1.265 0.890 0.890 0.890 0.140 0.941 0.820 0.706 1.000 8.000 0.000 0.685 0.000 24.000 25.000 26.000 0.000 0.000 0.980 1.000 0.000 0.000 1000.000 0.000 0.000 0.300 1.000 1.500 0.800 1.000 1.000 1.000 0.725    2.00 1.000 1.000
//6PM
255 219 166    119 144 247    250 239 207      0  35  24    140 148 255    255 255 255    255 255 255      1.00    1.00 1500.00   73.00  119 120 120    105 105 105    56  49  43 239    0.14     0.00       0.61        2.70   133 106  68      0   0   0     0.66       1.00    0.78     0.82         1.00      1.18     16.00    128.00    1.46  256.00  0.17        77      20.75         4.00          6.00      14.50     13.00    10  0.400 0.678 0.839 1.000 0.871 0.486 0.486 1.000 0.894 0.698 1.000 0.882 0.588 1.000 1.860 0.203 1.000 0.000 0.478 0.478 0.478 0.396 1.296 0.252 0.132 0.680 0.757 8.000 0.667 1.700 1.000 0.088 0.400 0.124 0.890 1.265 0.800 0.800 0.800 0.140 0.953 0.761 0.761 0.164 8.000 0.000 0.685 0.000 24.000 25.000 26.000 0.000 0.000 0.980 1.000 0.000 0.000 1000.000 0.000 0.000 0.225 1.000 1.050 1.000 1.000 1.000 1.000 0.750    2.00 1.000 1.000
//7PM
255 227 166    250 136  42    255 134  42      0  36  24    255 140 140    255 255 255    255 255 255      1.00    1.00 1500.00   73.00  119 120 120    105 105 105    61  31   0 239    0.14     0.00       0.61        2.88   122 110  94      0   0   0     0.66       1.00    0.71     0.82         1.00      1.18     16.00    128.00    1.78  256.00  0.17        77      20.75         4.00          4.50      10.00     13.00    10  0.400 0.969 0.925 0.882 0.871 0.486 0.486 1.000 0.894 0.698 1.000 0.882 0.588 1.000 1.860 0.203 1.000 0.000 0.490 0.451 0.435 0.396 1.296 0.252 0.132 0.680 0.757 8.000 0.667 1.700 1.000 0.088 0.400 0.124 0.890 1.265 0.800 0.800 0.800 0.140 0.949 0.906 0.761 0.164 8.000 0.000 0.685 0.000 24.000 25.000 26.000 0.000 0.000 0.980 1.000 0.000 0.000 1000.000 0.000 0.000 0.225 1.000 1.050 1.100 1.000 1.000 0.825 0.800    2.00 1.000 1.000
//8PM
255 227 166    250 136  42    255 134  42      0  26  24    255 140 140    255 255 255    255 255 255      1.00    1.00 1500.00   73.00  119 120 120    105 105 105    13  13  13 239    0.21     0.00       0.61        2.88   122 110  94      0   0   0     0.66       1.00    0.71     0.82         1.00      1.18     16.00    128.00    2.56  256.00  0.17        77      15.00         2.25          7.75      10.00     13.00    10  0.400 1.000 0.839 0.678 0.871 0.486 0.486 1.000 0.894 0.698 1.000 0.882 0.588 1.000 1.860 0.203 1.000 0.000 0.478 0.478 0.478 0.396 1.296 0.252 0.132 0.680 0.757 8.000 0.667 1.700 1.000 0.088 0.400 0.124 0.890 1.265 0.800 0.800 0.800 0.140 0.949 0.906 0.761 0.164 8.000 0.000 0.685 0.000 24.000 25.000 26.000 0.000 0.000 0.980 1.000 0.000 0.000 1000.000 0.000 0.000 0.225 1.000 1.050 0.950 1.000 1.000 0.825 0.800    2.00 1.000 1.000
//9PM
118 137 255    255 193 117    250 125 117      0  20   0    139 111 129    255  45   0    255  45   0      1.00    1.00 1500.00    9.00   62 120 141    104 198 255    26  32  41 100    2.85     0.08       0.57        3.75   133  96  66      0   0   0     0.37       1.00    0.74     0.60         1.00      1.00      8.00     64.00   18.73  256.00  0.10         0      11.75         4.50          5.75       6.50     18.00     3  0.460 0.678 0.839 1.000 0.812 0.906 1.000 1.000 0.894 0.698 0.361 0.310 0.310 1.000 11.000 0.215 1.000 0.000 0.478 0.478 0.478 0.368 0.998 0.000 0.132 0.680 0.757 8.000 0.667 1.700 1.000 0.088 0.400 0.124 0.890 1.265 0.800 0.800 0.800 0.140 0.910 0.773 0.773 0.159 8.000 0.179 0.133 0.000 24.000 25.000 26.000 0.000 0.000 0.980 1.000 0.040 0.000 1000.000 0.000 0.000 0.000 0.800 1.000 0.700 1.000 1.000 1.000 0.825    2.00 1.000 1.000
//10PM
142 159 180    145 148 180     33 119 147      0  15   0     13  13  13      0   0   0      0   0   0      1.00    1.00 1500.00   50.00   35   9  10     26  30  36    41  51  64 150    2.40     0.63       0.70        4.45   128 128 128      0   0   0     0.65       1.00    0.77     0.62         1.00      1.28     15.00    348.75   19.88  256.00  0.10         0       1.16         3.94          3.95       3.05      0.00     0  0.643 0.220 0.220 0.220 1.000 0.561 0.059 0.000 0.000 0.000 0.361 0.310 0.310 1.000 11.205 0.000 1.000 0.000 0.310 0.306 0.306 0.368 0.998 1.070 0.132 0.680 0.757 8.000 0.667 1.700 1.000 0.088 1.513 0.124 0.890 1.265 0.259 0.259 0.259 0.140 0.239 0.196 0.196 0.164 8.000 0.359 0.174 0.032 24.000 25.000 26.000 0.100 1.000 0.980 1.000 0.000 0.000 1000.000 0.000 0.000 0.100 0.250 3.150 0.800 1.000 1.000 1.000 0.900    2.00 1.000 1.000

////////// SUNNY_WINDY
//Amb0            Amb1            Dir            Sky top        Sky bot        SunCore        SunCorona     SunSz  SprBght FarClp   FogSt   LowCloudsRGB  BottomCloudRGB  WaterRGBA      Exposure BPThreshold MidGreyValue IntensityBloom ColourCorrectRGB ColourAddRGB Desaturation Contrast Gamma DesaturationFar ContrastFar GammaFar DepthFxNear DepthFxFar LumMin LumMax LumDelay CloudAlpha DirLightMult AmbLightMult0 AmbLightMult1 SkyLightMult SunMult Temperature   Far DOF   Near DOF   Near Blur DOF   Mid Blur DOF   Far Blur DOF    Water Reflection    Particle HDR    Sprite Size		Global sun multiplier ambient occlusion scaler
//Midnight
 30 183 217     30 183 217      0 105 217      0  16 120      5 255 168      0   0   0      0   0   0      0.60    0.60 1500.00   50.00   35   9  10     26  30  36    99  99  99 240    3.21     0.21       0.72        2.12   119 140 144      0   0   0     0.28       1.00    1.00     1.00         1.00      1.17     15.96    127.74   19.86  255.58  0.10         0       2.30         3.99          3.99       1.75      0.00    -1  0.800 0.267 0.384 0.502 0.812 0.906 1.000 1.000 0.894 0.698 0.361 0.310 0.310 1.000 6.613 0.215 1.000 0.000 0.478 0.478 0.478 0.795 0.998 0.000 0.132 0.680 0.757 8.000 0.667 1.700 1.000 0.088 0.400 0.124 0.890 1.265 0.800 0.800 0.800 0.000 0.831 0.831 0.831 1.000 6.000 0.363 0.000 0.045 25.750 25.000 26.000 0.199 0.096 0.980 1.000 0.000 0.000 1000.000 0.000 0.000 0.000 0.775 3.625 0.750 1.000 1.000 1.000 0.825    2.00 1.000 1.000
//5AM
 30 183 217     30 183 217      0 105 217      0  15 120      5 255 168      0   0   0      0   0   0      0.60    0.60 1500.00   50.00   35   9  10     26  30  36    92  92  92 240    3.21     0.21       0.72        2.12   119 140 144      0   0   0     0.28       1.00    1.00     1.00         1.00      1.17     15.96    127.74   19.86  255.58  0.10         0       2.30         3.99          3.99       1.75      0.00    -1  0.800 0.267 0.384 0.502 0.812 0.906 1.000 1.000 0.894 0.698 0.361 0.310 0.310 1.000 6.613 0.215 1.000 0.000 0.478 0.478 0.478 0.795 0.998 0.000 0.132 0.680 0.757 8.000 0.667 1.700 1.000 0.088 0.400 0.124 0.890 1.265 0.800 0.800 0.800 0.000 0.831 0.831 0.831 1.000 6.000 0.363 0.000 0.045 25.750 25.000 26.000 0.199 0.096 0.980 1.000 0.000 0.000 1000.000 0.000 0.000 0.000 0.700 3.700 0.800 1.000 1.000 1.000 0.825    2.00 1.000 1.000
//6AM
255 227 166    250 136  42    255 189  42      0  38  24    191 200 160    255 255 255    255 255 255      1.00    1.00 1500.00   73.00  119 120 120    105 105 105    31  31  31 239    0.19     0.00       0.50        1.45   110 120 102      0   0   0     0.31       1.00    0.81     0.82         1.00      1.18     16.00    128.00    1.46  256.00  0.17        77      20.75         5.00          5.00       8.25     13.00    10  0.400 0.678 0.839 1.000 0.871 0.486 0.486 1.000 0.894 0.698 1.000 0.882 0.588 1.000 1.860 0.203 1.000 0.000 0.478 0.478 0.478 0.396 1.296 0.252 0.132 0.680 0.757 8.000 0.667 1.700 1.000 0.088 0.400 0.124 0.890 1.265 0.800 0.800 0.800 0.140 0.953 0.761 0.761 0.164 8.000 0.000 0.685 0.000 24.000 25.000 26.000 0.000 0.000 0.980 1.000 0.000 0.000 1000.000 0.000 0.000 0.225 1.000 1.050 1.050 1.000 1.000 1.000 0.750    2.00 1.000 1.000
//7AM
255 227 166    250 136  42    255 179  42      0  27  24    255 140 140    255 255 255    255 255 255      1.00    1.00 1500.00   73.00  119 120 120    105 105 105     8   8   8 239    0.19     0.00       0.50        2.53   115 101  64      0   0   0     0.41       1.00    0.76     0.82         1.00      1.18     16.00    128.00    1.46  256.00  0.17        77      20.75         4.00          4.00      11.50     13.00    10  0.400 0.678 0.839 1.000 0.871 0.486 0.486 1.000 0.894 0.698 1.000 0.882 0.588 1.000 1.860 0.203 1.000 0.000 0.478 0.478 0.478 0.396 1.296 0.252 0.132 0.680 0.757 8.000 0.667 1.700 1.000 0.088 0.400 0.124 0.890 1.265 0.800 0.800 0.800 0.140 0.953 0.761 0.761 0.164 8.000 0.000 0.685 0.000 24.000 25.000 26.000 0.000 0.000 0.980 1.000 0.000 0.000 1000.000 0.000 0.000 0.225 1.000 1.050 0.850 1.000 1.000 1.000 0.775    2.00 1.000 1.000
//9AM
206 210 226    128 163 226    255 248 255      0  35   0    155 209 255    255 255 255    255 255 255      1.00    1.00 1500.00   73.00  119 120 120    105 105 105    26  32  36 239    0.12     0.00       0.50        2.22   138 127  90      0   0   0     0.36       1.00    0.72     1.00         1.00      1.13     16.00    128.00    1.46  256.00  0.10        77      11.00         7.44         10.25      14.50      1.00     0  0.460 0.678 0.839 1.000 0.812 0.906 1.000 1.000 0.894 0.698 0.361 0.310 0.310 1.000 6.613 0.215 1.000 0.000 0.478 0.478 0.478 0.368 0.998 0.000 0.132 0.680 0.757 8.000 0.667 1.700 1.000 0.088 0.400 0.124 0.890 1.265 0.800 0.800 0.800 0.140 0.953 0.761 0.761 0.164 8.000 0.000 0.685 0.000 24.000 25.000 26.000 0.000 0.000 0.980 1.000 0.000 0.000 1000.000 0.000 0.000 0.225 1.000 1.000 1.200 1.000 1.000 1.000 0.700    2.00 1.000 1.000
//Midday
