////////// EXTRASUNNY
//Amb0            Amb1            Dir            Sky top        Sky bot        SunCore        SunCorona     SunSz  SprBght FarClp   FogSt   LowCloudsRGB  BottomCloudRGB  WaterRGBA      Exposure BPThreshold MidGreyValue IntensityBloom ColourCorrectRGB ColourAddRGB Desaturation Contrast Gamma DesaturationFar ContrastFar GammaFar DepthFxNear DepthFxFar LumMin LumMax LumDelay CloudAlpha DirLightMult AmbLightMult0 AmbLightMult1 SkyLightMult SunMult Temperature   Far DOF   Near DOF   Near Blur DOF   Mid Blur DOF   Far Blur DOF    Water Reflection    Particle HDR    Sprite Size		Global sun multiplier ambient occlusion scaler
//Midnight
224 210 255  220 224 255  196 200 255  0 25   24 159 167 254  255 255 255  255 255 255  1.0 1.0 1500.00  73.00  119 120 120  105 105 105  28  28  28 239  0.14 0.43 0.63 2.43  165 126  96  128  64  64  0.75 1 0.72 0.82 1.00 1.18 16.00 128.00  1.46 256.00 0.17  77 13.00  5.50  4.50 11.25 13.00  10 0.400  0.847059 0.894118 1.000000  0.556863 0.694118 0.925490  0.866667 0.909804 1.000000  0.831373 0.901961 1.000000  1  4.320 0.788 1 0  0.443137 0.458824 0.490196  0.396 1.296 0.252 0.132 0.68 0.757 8.000 0.667 1.700 1 0.088 0.400 0.124 0.890 1.265  0.800 0.800 0.800  0.140  0.878431 0.878431 0.878431  0.164  8.000 0.000 0.685 0.000  24.00 25 26  0.000 0.000 0.98 1 0.000 0.000 1000.000 0 0 0.225 1.000 1.050 1.000 1 1.000000 1.000 0.700 2.0 1 1
//9PM
212 213 255  216 225 255  199 199 255  0 16   24 112 177 255  255 255 255  255 255 255  1.0 1.0 1500.00  73.00  119 120 120  105 105 105  20  20  20 239  0.58 0.43 0.63 2.43  133 142 116  204  83  74  0.75 1 0.72 0.82 1.00 1.18 16.00 128.00  3.66 256.00 0.17  77  6.50  2.25  2.25  4.00 13.00  10 0.400  0.501961 0.564706 0.698039  0.529412 0.698039 0.925490  0.858824 0.909804 1.000000  0.831373 0.901961 1.000000  1  4.320 0.788 1 0  0.443137 0.458824 0.490196  0.396 1.296 0.252 0.132 0.68 0.757 8.000 0.667 1.700 1 0.088 0.400 0.124 0.890 1.265  0.071 0.071 0.071  0.140  0.878431 0.878431 0.878431  0.164  8.000 0.000 0.685 0.000  24.00 25 26  0.000 0.000 0.98 1 0.000 0.000 1000.000 0 0 0.225 1.000 1.050 0.800 1 2.500000 1.000 0.700 2.0 1 1
//10PM
106 136 255   92 154 255  129 145 255  0 15  116   0 123 255    0   0   0    0   0   0  1.2 1.2 1500.00  50.77   35   9  10   26  30  36  45  48  55 154  2.66 0.31 0.71 4.92  125 152  87  204  52  41  0.34 1 0.76 0.83 1.00 1.24 15.67 181.86 19.86 255.19 0.10   0  2.75  3.51  3.57  1.84 0.00   0 1.382  0.341176 0.392157 0.498039  0.843137 0.901961 1.000000  0.592157 0.690196 0.843137  0.301961 0.325490 0.360784  1  4.976 0.162 1 0  0.435294 0.435294 0.435294  0.603 0.998 0.265 0.132 0.68 0.757 8.000 0.667 1.700 1 0.088 0.675 0.124 0.890 1.265  0.666 0.666 0.666  0.063  0.819608 0.819608 0.819608  0.624  6.900 0.320 0.180 0.045  25.75 25 26  0.199 0.096 0.98 1 0.000 0.000 1000.000 0 0 0.126 0.314 3.498 0.750 1 5.434783 1.000 0.800 2.0 1 1
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
////////// SUNNY
//Amb0            Amb1            Dir            Sky top        Sky bot        SunCore        SunCorona     SunSz  SprBght FarClp   FogSt   LowCloudsRGB  BottomCloudRGB  WaterRGBA      Exposure BPThreshold MidGreyValue IntensityBloom ColourCorrectRGB ColourAddRGB Desaturation Contrast Gamma DesaturationFar ContrastFar GammaFar DepthFxNear DepthFxFar LumMin LumMax LumDelay CloudAlpha DirLightMult AmbLightMult0 AmbLightMult1 SkyLightMult SunMult Temperature   Far DOF   Near DOF   Near Blur DOF   Mid Blur DOF   Far Blur DOF    Water Reflection    Particle HDR    Sprite Size		Global sun multiplier ambient occlusion scaler
//Midnight
136 154 255   78 150 255  184 186 255  0 30    0  13  13  13    0   0   0    0   0   0  1.0 1.0 1500.00  50.00   35   9  10   26  30  36  22  40  62 150  2.40 0.63 0.70 4.45  110 137  73  137  35  27  0.65 1 0.77 0.62 1.00 1.20 15.00 348.75 19.88 256.00 0.10   0  2.00  3.92  3.93  3.05 0.00   0 0.643  0.219608 0.219608 0.219608  0.407843 0.690196 1.000000  0.000000 0.000000 0.000000  0.301961 0.325490 0.360784  1 11.205 0.000 1 0  0.305882 0.309804 0.309804  0.368 0.998 1.070 0.132 0.68 0.757 8.000 0.667 1.700 1 0.088 1.513 0.124 0.890 1.265  0.259 0.259 0.259  0.140  0.807843 0.807843 0.807843  0.164  8.000 0.359 0.174 0.045  25.75 25 26  0.199 0.096 0.98 1 0.000 0.000 1000.000 0 0 0.100 0.250 3.825 0.800 1 3.278689 1.000 0.900 2.0 1 1
//5AM
136 154 255   78 150 255  184 186 255  0 35    0  13  13  13    0   0   0    0   0   0  1.0 1.0 1500.00  50.00   35   9  10   26  30  36  50  54  60 150  2.40 0.63 0.70 4.45  123 132 106  132  34  26  0.65 1 0.77 0.62 1.00 1.20 15.00 348.75 19.88 256.00 0.10   0  2.00  3.92  3.93  3.05 0.00   0 0.643  0.219608 0.219608 0.219608  0.407843 0.690196 1.000000  0.000000 0.000000 0.000000  0.301961 0.325490 0.360784  1 11.205 0.000 1 0  0.305882 0.309804 0.309804  0.368 0.998 1.070 0.132 0.68 0.757 8.000 0.667 1.700 1 0.088 1.513 0.124 0.890 1.265  0.259 0.259 0.259  0.140  0.341176 0.341176 0.341176  0.164  8.000 0.359 0.174 0.045  25.75 25 26  0.199 0.096 0.98 1 0.000 0.000 1000.000 0 0 0.100 0.250 2.775 0.800 1 3.278689 1.000 0.900 2.0 1 1
//6AM
165 139 245  213 218 255  155 169 255  0 25   22 192 193 233  250   0   0  250   0   0  1.0 1.0 1500.00 100.00   58  72  40  179 148  88  33  36  60 240  0.93 0.00 0.46 1.84  161 123  93  128  64  64  0.43 1 0.75 1.00 1.00 1.18 16.00 128.00  9.93 234.82 0.20   0  8.41  7.21  7.80 11.00 7.25   2 0.460  0.772549 0.847059 1.000000  0.850980 0.898039 1.000000  0.866667 0.909804 1.000000  0.301961 0.325490 0.360784  1  6.613 0.215 1 0  0.478431 0.478431 0.478431  0.368 0.998 0.000 0.132 0.68 0.757 8.000 0.667 1.700 1 0.088 0.400 0.124 0.890 1.265  0.800 0.800 0.800  0.140  0.807843 0.807843 0.807843  0.164 25.000 0.000 0.685 0.000  24.00 25 26  0.000 0.000 0.98 1 0.000 0.000 1000.000 0 0 0.150 1.000 1.000 1.400 1 1.000000 1.000 0.800 2.0 1 1
//7AM
255 221 236  194 161 114  255 146 105  0 32   24 235 155 100  255 255 255  255 255 255  1.0 1.0 1500.00  73.00  119 120 120  105 105 105  20  20  20 239  0.14 0.00 0.61 2.88  153 115  86   52  26  26  0.66 1 0.71 0.82 1.00 1.18 16.00 128.00  1.46 256.00 0.17  77 20.75  4.00  4.50 12.75 13.00  10 0.400  0.921569 0.807843 0.647059  0.866667 0.733333 0.525490  1.000000 0.886275 0.839216  1.000000 0.862745 0.874510  1  1.860 0.203 1 0  0.478431 0.478431 0.478431  0.396 1.296 0.252 0.132 0.68 0.757 8.000 0.667 1.700 1 0.088 0.400 0.124 0.890 1.265  0.800 0.800 0.800  0.140  0.945098 0.772549 0.721569  0.164 25.000 0.000 0.685 0.000  24.00 25 26  0.000 0.000 0.98 1 0.000 0.000 1000.000 0 0 0.225 1.000 1.050 1.000 1 1.000000 1.000 0.000 2.0 1 1
//9AM
139 184 226  196 164 101  255 210 142  0 35   44   0 160 254  255 255 255  255 255 255  1.0 1.0 1500.00 147.10  119 120 120  105 105 105   0   0   0 239  0.20 0.00 0.61 2.87  158 123  91  128  72  72  0.71 1 0.80 1.00 1.00 1.18 15.94 127.65  1.47 255.43 0.10  77 10.25  4.00  4.00  8.00 1.50   9 0.458  0.654902 0.729412 0.921569  0.964706 0.968627 1.000000  0.890196 0.901961 1.000000  0.321569 0.321569 0.321569  1  1.860 0.451 1 0  0.462745 0.494118 0.588235  0.396 1.434 0.285 0.132 0.68 1.000 6.272 0.548 0.378 1 0.373 0.400 0.124 0.890 1.265  0.890 0.890 0.890  0.140  0.909804 0.835294 0.698039  1.000  8.000 0.000 0.685 0.000  24.00 25 26  0.000 0.000 0.98 1 0.000 0.000 1000.000 0 0 0.300 1.000 1.500 0.800 1 1.000000 1.000 0.725 2.0 1 1
//Midday
145 190 233  255 234 197  255 224 183  0 36   44   0 160 254  255 255 255  255 255 255  1.0 1.0 1500.00 147.10  119 120 120  105 105 105   0   0   0 239  0.20 0.00 0.61 2.87  123 124 123   34  77 128  0.76 1 0.80 1.00 1.00 1.18 15.94 127.65  1.47 255.43 0.10  77 10.25  4.00  4.00  8.00 1.50   9 0.458  0.760784 0.800000 0.921569  0.964706 0.968627 1.000000  0.890196 0.901961 1.000000  0.321569 0.321569 0.321569  1  1.950 0.361 1 0  0.505882 0.521569 0.576471  0.396 1.434 0.285 0.132 0.68 1.000 6.272 0.548 0.510 1 0.373 0.400 0.124 0.890 1.265  0.890 0.890 0.890  0.140  0.909804 0.835294 0.698039  1.000  8.000 0.000 0.685 0.000  24.00 25 26  0.000 0.000 0.98 1 0.000 0.000 1000.000 0 0 0.300 1.000 1.500 0.800 1 1.000000 1.000 0.725 2.0 1 1
//6PM
202 228 255  177 147  84  255 237 214  0 26   24   0 169 255  255 255 255  255 255 255  1.0 1.0 1500.00  73.00  119 120 120  105 105 105  45  51  58 239  0.14 0.00 0.61 2.88  155 120  88  128  72  72  0.66 1 0.78 0.82 1.00 1.18 16.00 128.00  1.46 256.00 0.17  77 20.75  4.00  6.00 14.50 13.00  10 0.400  0.756863 0.823529 1.000000  0.505882 0.584314 0.874510  0.890196 0.901961 1.000000  0.894118 0.894118 0.894118  1  1.860 0.203 1 0  0.478431 0.478431 0.478431  0.396 1.296 0.252 0.132 0.68 0.757 8.000 0.667 1.700 1 0.088 0.400 0.124 0.890 1.265  0.800 0.800 0.800  0.140  0.874510 0.800000 0.674510  0.164  8.000 0.000 0.685 0.000  24.00 25 26  0.000 0.000 0.98 1 0.000 0.000 1000.000 0 0 0.225 1.000 1.050 1.000 1 1.000000 1.000 0.750 2.0 1 1
//7PM
255 226 187  194 161 114  255 133  88  0 20   24 235 155 100  255 255 255  255 255 255  1.0 1.0 1500.00  73.00  119 120 120  105 105 105  63  31   2 239  0.14 0.00 0.61 2.88  153 115  86   52  26  26  0.66 1 0.71 0.82 1.00 1.18 16.00 128.00  1.78 256.00 0.17  77 20.75  4.00  4.50 10.00 13.00  10 0.400  0.964706 0.929412 0.882353  0.725490 0.576471 0.309804  1.000000 0.886275 0.839216  1.000000 0.862745 0.874510  1  1.860 0.203 1 0  0.486275 0.450980 0.474510  0.396 1.296 0.252 0.132 0.68 0.757 8.000 0.667 1.700 1 0.088 0.400 0.124 0.890 1.265  0.800 0.800 0.800  0.140  1.000000 0.882353 0.850980  0.164  8.000 0.000 0.685 0.000  24.00 25 26  0.000 0.000 0.98 1 0.000 0.000 1000.000 0 0 0.225 1.000 1.050 1.100 1 1.000000 0.825 0.800 2.0 1 1
//8PM
235 226 255  135 162 255  143 161 255  0 15   24 159 167 254  255 255 255  255 255 255  1.0 1.0 1500.00  73.00  119 120 120  105 105 105  13  13  13 239  0.21 0.00 0.61 2.88  153 115  86  128  64  64  0.66 1 0.71 0.82 1.00 1.18 16.00 128.00  2.56 256.00 0.17  77 15.00  2.25  2.50 10.00 13.00  10 0.400  0.807843 0.870588 1.000000  0.407843 0.603922 0.886275  0.866667 0.909804 1.000000  0.831373 0.901961 1.000000  1  1.860 0.203 1 0  0.478431 0.478431 0.478431  0.396 1.296 0.252 0.132 0.68 0.757 8.000 0.667 1.700 1 0.088 0.400 0.124 0.890 1.265  0.800 0.800 0.800  0.140  0.909804 0.909804 0.909804  0.164  8.000 0.000 0.685 0.000  24.00 25 26  0.000 0.000 0.98 1 0.000 0.000 1000.000 0 0 0.225 1.000 1.050 0.950 1 1.000000 0.825 0.800 2.0 1 1
//9PM
112 139 255  187 204 255  144 155 255  0 16    0 105 120 145  255  45   0  255  45   0  1.0 1.0 1500.00   9.00   62 120 141  104 198 255  27  32  41 100  2.85 0.08 0.57 3.75  128 137 111  132  34  26  0.37 1 0.74 0.60 1.00 1.00  8.00  64.00 18.73 256.00 0.10   0 11.75  4.50  2.50  6.50 18.00   3 0.460  0.745098 0.827451 1.000000  0.843137 0.901961 1.000000  0.858824 0.909804 1.000000  0.301961 0.325490 0.360784  1 11.000 0.215 1 0  0.478431 0.478431 0.478431  0.368 0.998 0.000 0.132 0.68 0.757 8.000 0.667 1.700 1 0.088 0.400 0.124 0.890 1.265  0.800 0.800 0.800  0.140  0.807843 0.807843 0.807843  0.159  8.000 0.179 0.133 0.000  24.00 25 26  0.000 0.000 0.98 1 0.040 0.000 1000.000 0 0 0.000 0.800 1.000 0.700 1 1.538462 1.000 0.825 2.0 1 1
//10PM
131 150 255   78 150 255   29 101 239  0 15    0  13  13  13    0   0   0    0   0   0  1.0 1.0 1500.00  50.00   35   9  10   26  30  36  43  51  65 150  2.40 0.63 0.70 4.45  110 137  73  137  35  27  0.65 1 0.77 0.62 1.00 1.28 15.00 348.75 19.88 256.00 0.10   0  1.16  3.94  3.95  3.05 0.00   0 0.643  0.219608 0.219608 0.219608  0.407843 0.690196 1.000000  0.000000 0.000000 0.000000  0.301961 0.325490 0.360784  1 11.205 0.000 1 0  0.305882 0.309804 0.309804  0.368 0.998 1.070 0.132 0.68 0.757 8.000 0.667 1.700 1 0.088 1.513 0.124 0.890 1.265  0.259 0.259 0.259  0.140  0.207843 0.207843 0.207843  0.164  8.000 0.359 0.174 0.045  25.75 25 26  0.199 0.096 0.98 1 0.000 0.000 1000.000 0 0 0.100 0.250 3.150 0.800 1 3.278689 1.000 0.900 2.0 1 1
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
////////// SUNNY_WINDY
//Amb0            Amb1            Dir            Sky top        Sky bot        SunCore        SunCorona     SunSz  SprBght FarClp   FogSt   LowCloudsRGB  BottomCloudRGB  WaterRGBA      Exposure BPThreshold MidGreyValue IntensityBloom ColourCorrectRGB ColourAddRGB Desaturation Contrast Gamma DesaturationFar ContrastFar GammaFar DepthFxNear DepthFxFar LumMin LumMax LumDelay CloudAlpha DirLightMult AmbLightMult0 AmbLightMult1 SkyLightMult SunMult Temperature   Far DOF   Near DOF   Near Blur DOF   Mid Blur DOF   Far Blur DOF    Water Reflection    Particle HDR    Sprite Size		Global sun multiplier ambient occlusion scaler
//Midnight
149 162 255  124 168 255   23  99 237  0 27  120 208 225 255    0   0   0    0   0   0  0.6 0.6 1500.00  50.00   35   9  10   26  30  36  99  99  99 240  3.21 0.21 0.72 2.12  126 154  88  255  65  51  0.28 1 1.00 1.00 1.00 1.17 15.96 127.74 19.86 255.58 0.10   0  2.30  3.99  3.99  1.75 0.00  -1 0.800  0.309804 0.376471 0.505882  0.843137 0.901961 1.000000  0.858824 0.909804 1.000000  0.301961 0.325490 0.360784  1  6.613 0.215 1 0  0.478000 0.478000 0.478000  0.795 0.998 0.000 0.132 0.68 0.757 8.000 0.667 1.700 1 0.088 0.400 0.124 0.890 1.265  0.800 0.800 0.800  0.000  0.831373 0.831373 0.831373  1.000  6.000 0.363 0.000 0.045  25.75 25 26  0.199 0.096 0.98 1 0.000 0.000 1000.000 0 0 0.000 0.775 3.625 0.750 1 5.714286 1.000 0.825 2.0 1 1
//5AM
149 162 255  124 168 255   23  99 237  0 35  120 208 225 255    0   0   0    0   0   0  0.6 0.6 1500.00  50.00   35   9  10   26  30  36  92  92  92 240  3.21 0.21 0.72 2.12  139 148 121  204  65  55  0.28 1 1.00 1.00 1.00 1.17 15.96 127.74 19.86 255.58 0.10   0  2.30  3.99  3.99  1.75 0.00  -1 0.800  0.309804 0.376471 0.505882  0.843137 0.901961 1.000000  0.858824 0.909804 1.000000  0.301961 0.325490 0.360784  1  6.613 0.215 1 0  0.478000 0.478000 0.478000  0.795 0.998 0.000 0.132 0.68 0.757 8.000 0.667 1.700 1 0.088 0.400 0.124 0.890 1.265  0.800 0.800 0.800  0.000  0.831373 0.831373 0.831373  1.000  6.000 0.363 0.000 0.045  25.75 25 26  0.199 0.096 0.98 1 0.000 0.000 1000.000 0 0 0.000 0.700 3.700 0.800 1 5.714286 1.000 0.825 2.0 1 1
//6AM
235 226 255  135 162 255  191 197 255  0 29   24 192 193 233  255 255 255  255 255 255  1.0 1.0 1500.00  73.00  119 120 120  105 105 105  31  31  31 239  0.19 0.00 0.50 1.45  151 113  84  128  64  64  0.31 1 0.81 0.82 1.00 1.18 16.00 128.00  1.46 256.00 0.17  77 20.75  5.00  5.00  8.25 13.00  10 0.400  0.737255 0.827451 1.000000  0.407843 0.603922 0.886275  0.866667 0.909804 1.000000  0.831373 0.901961 1.000000  1  1.860 0.203 1 0  0.478000 0.478000 0.478000  0.396 1.296 0.252 0.132 0.68 0.757 8.000 0.667 1.700 1 0.088 0.400 0.124 0.890 1.265  0.800 0.800 0.800  0.140  0.807843 0.807843 0.807843  0.164  8.000 0.000 0.685 0.000  24.00 25 26  0.000 0.000 0.98 1 0.000 0.000 1000.000 0 0 0.225 1.000 1.050 1.050 1 1.000000 1.000 0.750 2.0 1 1
//7AM
255 221 236  194 161 114  255 175 145  0 31   24 235 155 100  255 255 255  255 255 255  1.0 1.0 1500.00  73.00  119 120 120  105 105 105   8   8   8 239  0.19 0.00 0.50 3.78  150 112  83   52  26  26  0.41 1 0.76 0.82 1.00 1.18 16.00 128.00  1.46 256.00 0.17  77 20.75  4.00  4.00 11.50 13.00  10 0.400  0.921569 0.807843 0.647059  0.725490 0.576471 0.309804  1.000000 0.886275 0.839216  1.000000 0.862745 0.874510  1  1.860 0.203 1 0  0.478000 0.478000 0.478000  0.396 1.296 0.252 0.132 0.68 0.757 8.000 0.667 1.700 1 0.088 0.400 0.124 0.890 1.265  0.800 0.800 0.800  0.140  0.945098 0.772549 0.721569  0.164  8.000 0.000 0.685 0.000  24.00 25 26  0.000 0.000 0.98 1 0.000 0.000 1000.000 0 0 0.225 1.000 1.050 0.850 1 1.000000 1.000 0.775 2.0 1 1
//9AM
175 215 255  190 159  96  255 250 243  0 34    0 158 209 255  255 255 255  255 255 255  1.0 1.0 1500.00  73.00  119 120 120  105 105 105  28  32  37 239  0.12 0.00 0.50 2.22  169 133 100  128  72  72  0.36 1 0.72 1.00 1.00 1.13 16.00 128.00  1.46 256.00 0.10  77 11.00  7.44 10.25 14.50 1.00   0 0.460  0.756863 0.823529 1.000000  0.874510 0.890196 1.000000  0.890196 0.901961 1.000000  0.321569 0.321569 0.321569  1  6.613 0.215 1 0  0.478000 0.478000 0.478000  0.368 0.998 0.000 0.132 0.68 0.757 8.000 0.667 1.700 1 0.088 0.400 0.124 0.890 1.265  0.800 0.800 0.800  0.140  0.874510 0.800000 0.674510  0.164  8.000 0.000 0.685 0.000  24.00 25 26  0.000 0.000 0.98 1 0.000 0.000 1000.000 0 0 0.225 1.000 1.000 1.200 1 1.000000 1.000 0.700 2.0 1 1
//Midday
